Iteration,Intercept,Wave_366,Wave_376,Wave_385,Wave_395,Wave_405,Wave_414,Wave_424,Wave_434,Wave_443,Wave_453,Wave_463,Wave_472,Wave_482,Wave_492,Wave_502,Wave_511,Wave_521,Wave_531,Wave_541,Wave_550,Wave_560,Wave_570,Wave_580,Wave_589,Wave_599,Wave_609,Wave_619,Wave_628,Wave_638,Wave_648,Wave_655,Wave_658,Wave_665,Wave_668,Wave_675,Wave_685,Wave_694,Wave_704,Wave_714,Wave_724,Wave_734,Wave_743,Wave_753,Wave_763,Wave_773,Wave_782,Wave_792,Wave_802,Wave_812,Wave_821,Wave_831,Wave_841,Wave_850,Wave_860,Wave_870,Wave_880,Wave_889,Wave_899,Wave_909,Wave_918,Wave_928,Wave_938,Wave_947,Wave_957,Wave_967,Wave_976,Wave_986,Wave_995,Wave_1005,Wave_1015,Wave_1024,Wave_1034,Wave_1044,Wave_1053,Wave_1063,Wave_1072,Wave_1082,Wave_1091,Wave_1101,Wave_1111,Wave_1120,Wave_1130,Wave_1139,Wave_1149,Wave_1158,Wave_1168,Wave_1177,Wave_1187,Wave_1196,Wave_1206,Wave_1215,Wave_1225,Wave_1235,Wave_1244,Wave_1253,Wave_1254,Wave_1263,Wave_1264,Wave_1273,Wave_1283,Wave_1293,Wave_1303,Wave_1313,Wave_1323,Wave_1333,Wave_1343,Wave_1353,Wave_1363,Wave_1373,Wave_1383,Wave_1393,Wave_1403,Wave_1413,Wave_1423,Wave_1433,Wave_1443,Wave_1453,Wave_1463,Wave_1473,Wave_1483,Wave_1493,Wave_1503,Wave_1513,Wave_1523,Wave_1533,Wave_1542,Wave_1552,Wave_1562,Wave_1572,Wave_1582,Wave_1592,Wave_1602,Wave_1612,Wave_1622,Wave_1632,Wave_1642,Wave_1652,Wave_1662,Wave_1672,Wave_1682,Wave_1692,Wave_1702,Wave_1712,Wave_1722,Wave_1732,Wave_1742,Wave_1752,Wave_1762,Wave_1772,Wave_1782,Wave_1792,Wave_1802,Wave_1811,Wave_1821,Wave_1831,Wave_1841,Wave_1851,Wave_1861,Wave_1868,Wave_1871,Wave_1873,Wave_1878,Wave_1888,Wave_1898,Wave_1908,Wave_1918,Wave_1928,Wave_1938,Wave_1948,Wave_1958,Wave_1968,Wave_1978,Wave_1988,Wave_1998,Wave_2008,Wave_2018,Wave_2028,Wave_2038,Wave_2048,Wave_2058,Wave_2068,Wave_2078,Wave_2088,Wave_2099,Wave_2109,Wave_2119,Wave_2129,Wave_2139,Wave_2149,Wave_2159,Wave_2169,Wave_2178,Wave_2188,Wave_2198,Wave_2208,Wave_2218,Wave_2228,Wave_2238,Wave_2248,Wave_2258,Wave_2268,Wave_2278,Wave_2288,Wave_2298,Wave_2308,Wave_2318,Wave_2328,Wave_2338,Wave_2348,Wave_2358,Wave_2368,Wave_2378,Wave_2388,Wave_2398,Wave_2408,Wave_2418,Wave_2428,Wave_2437,Wave_2447,Wave_2457,Wave_2467,Wave_2477,Wave_2487,Wave_2497
158,107.5388241,0,0,0,0,0,0.002778097,-0.005912299,0.006410372,0.036214486,0.026854362,0.01960185,0.018475961,0.020220127,0.013482527,0.022458769,0.006879909,0.002466458,-0.017269765,-0.037159551,-0.040900468,-0.051203491,-0.050354076,-0.04232422,-0.036641116,-0.031667004,-0.035098319,-0.024667469,-0.021300439,-0.017272398,-0.019310321,0.002448722,0.007614976,-0.006526174,0.004323551,0.015026691,0.001922493,-0.034180935,-0.060998652,-0.041981197,0.069543979,0.138905366,0.090915842,0.011512543,-0.06274378,-0.028168867,-0.044965757,-0.023997638,-0.012638324,-0.014905226,0.018691526,0.005051318,0.003530536,-0.007149279,-0.009987042,0.000989595,-0.004375829,-0.009835225,0.024161496,0.008679186,0.028646615,-0.04149659,0.064670286,-0.012477303,-0.028005781,-0.023291624,-0.070449498,-0.046830619,-0.070546659,-0.061188998,-0.046858627,-0.018771382,-0.002368004,0.007578787,0.038118624,0.044673709,0.056109764,0.06209534,0.065887081,0.05943867,0.044792891,-0.033175581,0.020686444,0.006768956,-0.044254529,0.016999341,-0.033540966,-0.063642981,-0.063895174,-0.070577528,-0.057832627,-0.038028211,-0.027917071,-0.003340324,0.017661222,0.032132201,0.042503497,0.030033601,0.022347184,0.048539326,0.036692958,0.038096414,0.041648417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009621729,0.005526073,0.050755148,0.038672951,0.040017342,0.034767696,0.039196831,0.030047176,0.030702872,0.023847844,0.009460904,0.008901258,0.000557576,0.007111454,0.000200644,0.013987582,0.005056999,0.00411939,0.004867085,-0.012589596,-0.024228159,-0.032499623,-0.041579151,-0.02209265,-0.027438938,-0.033181449,-0.02751854,-0.03402728,-0.037701839,-0.01324341,-0.00871302,-0.001268097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002575948,0.007686891,0.009019773,-0.018209331,-0.01687934,0.007736544,0.014665754,0.005428822,0.012278559,0.01667889,0.009095647,0.006181088,0.016284032,0.026464945,0.022622236,0.031693242,0.020589698,0.027611976,0.014797322,0.00748817,0.006347111,0.019310391,-0.001567785,-0.010075745,-0.011359633,-0.008382386,-0.003165481,0.019619869,-0.010309777,0.002109284,-0.013225069,-0.003664185,-0.022105025,-0.010650606,-0.0309429,-0.008838486,-0.028090489,0.008495157,0.037667102,0,0,0,0,0,0,0,0,0
159,129.4340404,0,0,0,0,0,0.012725782,-0.008231844,-0.005875155,0.006710916,-0.011303137,-0.007241612,-0.012861434,0.006542709,-0.000194395,0.003114923,0.006127928,-0.000513553,-0.005452262,-0.007767965,-0.005990651,-0.019928405,-0.023991119,-0.029075952,-0.022844032,-0.024418555,-0.021966703,-0.015927042,-0.013448176,-0.006439667,-0.008087177,0.014362115,0.013600281,0.000313764,0.016535759,0.019196038,0.01387727,-0.027531668,-0.070711166,-0.064758534,0.0434973,0.113059651,0.103201959,0.065634851,0.027095154,-0.033177633,-0.033869314,-0.032377449,-0.039094967,-0.024799126,-0.028795225,-0.020021354,-0.032930997,-0.023864752,-0.020201785,-0.014282619,-0.006010032,0.00315521,0.019367332,0.024089178,0.025964999,-0.008738714,0.030684946,-0.02641059,-0.036273295,-0.040918054,-0.041459706,-0.034044063,-0.049386238,-0.031291028,-0.017996401,-0.008043331,0.005501724,0.01506896,0.027927786,0.058926371,0.051009339,0.050475267,0.046009092,0.036773773,0.05484925,-0.040787744,0.009371346,-0.023180411,-0.02207878,0.029261962,-0.016706746,-0.027647809,-0.051868844,-0.069559617,-0.047509236,-0.040138318,-0.035898802,-0.00931222,0.007431976,0.021756997,0.055229056,0.019837829,0.016260191,0.063460342,0.034390117,0.030305742,0.016946975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045082437,-0.021075692,0.044857879,0.065808744,0.047003597,0.04084305,0.03950433,0.030095673,0.025076835,0.014785687,0.002839975,0.010336295,0.004203722,-0.009250719,-0.001446789,-0.005499747,-0.004102209,-0.019327807,-0.006958144,-0.015557486,-0.020836185,-0.021148514,-0.006893261,-0.013501762,-0.019703278,-0.000899944,-0.01997323,-0.018693576,-0.034162907,-0.000689975,-0.019862959,0.009503808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027379302,0.040860613,0.02932192,0.010685741,1.46E-05,0.017391235,0.015451722,-0.002482351,-0.005105738,-0.003865683,-0.009544257,-0.001983039,-0.001422683,-0.01203327,-0.015814863,-0.009062136,0.010217904,0.000111402,0.009628944,-0.010059492,-0.006125783,-0.003959078,-0.006100259,-0.015953669,-0.015842065,-0.005372493,-0.011445083,0.006142921,0.001886876,-0.014610132,-0.001248147,0.020800825,-0.007969166,0.000201215,0.008730281,0.000913442,0.011536904,0.029042139,0.046448608,0,0,0,0,0,0,0,0,0
160,142.266666,0,0,0,0,0,0.015512099,-0.011838177,-0.006572515,0.003571942,-0.013773307,-0.007053419,-0.006494394,0.003071599,0.00294174,0.00723869,0.011752856,0.014642459,0.011301046,0.010732109,0.005526925,-0.010330574,-0.003191315,-0.009425215,-0.005222128,-0.007213599,-0.010527085,-0.0021457,-0.003400593,-0.00485079,-0.008802706,0.000619475,-0.00262041,-0.013261077,-0.004615697,-0.005082476,-0.00926871,-0.022272644,-0.04295475,-0.043213134,0.01061097,0.049571176,0.051484619,0.036220473,0.002881203,0.004712753,0.001879714,0.002244677,-0.002381044,-0.000185441,0.015982113,0.010644041,-0.019669308,-0.023401498,-0.030734539,-0.028854691,-0.042325814,-0.040758121,-0.015922526,0.003154694,0.001242632,-0.032771788,0.031153782,-0.008272042,-0.009947173,0.008354772,-0.021800795,-0.020951192,-0.035301237,-0.027257916,-0.018315979,-0.005525506,0.0049626,0.018737639,0.022749679,0.033705459,0.04108947,0.046520825,0.053955945,0.056212568,0.050554653,-0.032127473,-0.002464779,0.003235894,-0.018106278,-0.010967608,-0.037524102,-0.035912472,-0.052861425,-0.059812754,-0.057117814,-0.046423782,-0.035285863,-0.013351801,0.006949965,0.011004844,0.027538433,0.012910909,0.016351821,0.033181485,0.04409776,0.048602746,0.065173677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02841255,0.000483329,0.020955632,0.054143923,0.063889518,0.047154025,0.038666353,0.044915727,0.023603006,0.024313955,0.016202608,0.020708939,0.010627953,-0.000590177,-0.000306789,0.00238398,0.000374172,-0.005809398,-0.014394907,-0.018125678,-0.02005047,-0.023422702,-0.007136771,-0.01795874,-0.015689067,-0.025680422,-0.031080329,-0.037959766,-0.030223873,-0.019185078,-0.020107004,0.001800365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016076554,0.030361277,0.021878525,0.000699468,-0.015294464,0.005270464,0.025616043,0.000257235,-0.000109572,0.002897,-0.012879885,-0.008363039,-0.010079961,-0.013925833,-0.017934653,-0.020276128,-0.009957915,0.006654722,-0.003618218,-0.001339299,-0.009937277,-0.005843377,-0.010540171,-0.002720328,-0.019437351,-0.000828422,-0.006338862,-0.014509133,0.00433312,-0.000661242,-0.001522134,0.016819638,0.004233759,0.013507085,0.019082133,0.022062821,0.037533547,0.034914668,0.023599371,0,0,0,0,0,0,0,0,0
161,104.6740402,0,0,0,0,0,0.02475391,-0.014991066,-0.003008892,0.00295246,0.012108611,0.016288833,0.006912728,0.01991759,0.011662226,0.004258431,-0.000768943,-0.010196642,-0.021561906,-0.032679686,-0.044853575,-0.055537469,-0.044300004,-0.034594492,-0.026379791,-0.022137431,-0.019463825,-0.008146109,-0.00815967,0.000930273,0.009039372,0.026741362,0.025432239,0.013972545,0.023867785,0.022196623,0.007988963,-0.026894766,-0.072990104,-0.025119123,0.066243435,0.111078821,0.073977089,0.02779917,0.00935565,-0.020957175,-0.01913778,-0.019725758,-0.019901379,-0.005047849,-0.000965211,-0.006585575,-0.004335587,-0.007564722,-0.013567809,-0.000910376,-0.011275191,-0.009587153,0.008581804,-0.009846172,0.006991594,-0.037443319,0.02919415,-0.000668259,-0.008324851,-0.021841978,-0.038474082,-0.036933174,-0.051563591,-0.042787145,-0.01853171,-0.008859936,0.001411197,0.014649127,0.044635341,0.039649081,0.044695682,0.043889099,0.045854237,0.031825098,0.083203139,0.00124848,0.011641871,-0.01429076,-0.00916666,0.018085515,-0.039171153,-0.0615016,-0.081563454,-0.085390154,-0.064696087,-0.055233598,-0.040869571,-0.019628523,-0.005692051,0.009533533,0.041646107,0.003136515,0.006885369,0.065906242,0.063171712,0.008668588,-0.005052776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012342453,-0.042990151,0.059895969,0.048415374,0.074547801,0.058024884,0.059115918,0.044977061,0.042506914,0.032090186,0.015683551,0.01017405,0.002484623,0.014147241,0.020194346,0.020583416,0.022684092,0.005495555,-0.001615263,-0.003050131,-0.00614002,0.004115454,0.001348076,-0.007413058,-0.011935075,-0.01756625,-0.02608458,-0.016142886,-0.018498964,-0.002881607,-0.015188138,0.015932649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092852613,0.072404865,0.072051429,0.051113137,0.017603773,0.021300563,0.005926847,-0.0087338,-0.002829175,-0.004315944,-0.016670352,-0.011970354,-0.009112588,-0.021303745,-0.013901486,-0.013481181,-0.016351768,-0.02064269,-0.010072569,-0.034718145,-0.023505398,-0.019612557,-0.038189833,-0.019521619,-0.031368581,-0.029379326,-0.038682799,-0.014330764,-0.043179653,-0.011584231,-0.027024104,0.009864997,-0.042806507,-0.021758279,-0.009068761,-0.004752085,0.016006421,0.032649882,0.023237496,0,0,0,0,0,0,0,0,0
162,157.0452873,0,0,0,0,0,0.037998366,0.007440489,0.011962122,0.011208953,0.007625272,0.002885811,0.010161225,0.012215227,0.003419489,0.01021945,0.003969411,0.002396329,-0.004843387,-0.009061153,-0.0110126,-0.024918323,-0.027877319,-0.036996099,-0.035208167,-0.034066061,-0.034655999,-0.027699455,-0.024472168,-0.022394618,-0.025174423,-0.012356383,-8.80E-05,-0.016231076,-0.000593304,0.008298661,-0.00162563,-0.024459177,-0.038941779,-0.019101247,0.051278357,0.089748039,0.06296867,0.034192635,0.008394536,-0.026536321,-0.031034881,-0.01891927,-0.022782861,-0.022901766,-0.012221369,-0.011312519,-0.018167211,-0.015547559,-0.018377019,-0.008739587,-0.013487203,-0.005809232,0.009293247,0.002688757,0.018963332,-0.033079766,0.049268726,-0.029542371,-0.02043782,-0.009438364,-0.042981253,-0.026965032,-0.039368744,-0.026156803,-0.014698683,-0.009677345,0.007993017,0.017357406,0.0282379,0.038709386,0.044867384,0.048681618,0.055321918,0.042561424,0.045868833,-0.023360728,0.019842191,-0.015392927,-0.006550684,0.016923278,-0.014110694,-0.024291725,-0.041320069,-0.056217398,-0.049094402,-0.035796851,-0.023301875,-0.010590225,-0.000240065,0.011930862,0.016864436,0.013842163,0.006079792,0.012583635,0.033068882,0.022626109,0.035675176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019760358,0.007712947,0.061411884,0.070437027,0.066303339,0.056357547,0.054475805,0.039717595,0.036625627,0.026436054,0.018603921,0.005702781,0.009419561,-0.001359345,-0.005066358,-0.002994063,-0.005153138,-0.023851403,-0.014467938,-0.026639042,-0.035884046,-0.035741708,-0.024487845,-0.020141318,-0.02668616,-0.013951587,-0.01327827,-0.014518182,-0.011422631,-0.013553061,-0.012271345,0.013939801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015057386,0.026891621,0.020565275,-0.007073135,-0.00433453,0.008639276,0.017202537,0.010659208,0.020235016,0.005061389,-0.002597602,0.002274616,-0.001863069,-0.001086223,-0.016304463,0.001543013,0.000152163,0.016509454,0.010868855,-0.002168905,-0.009395589,-0.000167458,-0.01280565,-0.014081962,-0.022242824,-0.021083644,-0.022790583,-0.011358317,-0.014477587,-0.011025436,-0.022917794,0.002738827,-0.027860907,-0.008059053,-0.011515943,-0.009582618,0.020596145,0.001791371,0.014419149,0,0,0,0,0,0,0,0,0
163,98.81427272,0,0,0,0,0,0.01055436,-0.009711112,-0.008870267,-0.003083008,0.009687888,0.008973238,0.011270846,0.020278745,0.010718593,0.012921636,0.01423733,0.002475805,-0.006030488,-0.011025605,-0.015662141,-0.027779716,-0.032177636,-0.027968656,-0.022676184,-0.026526987,-0.023679264,-0.021912464,-0.022349324,-0.018432746,-0.009834809,0.001919563,-0.00154547,-0.007450802,-1.37E-05,0.003403126,0.000805454,-0.023624942,-0.047200234,-0.019636379,0.050522766,0.084266926,0.052202217,0.024769858,-0.003243515,-0.004837848,-0.015999411,-0.007008301,2.96E-05,0.011399635,0.011288538,-0.000852196,-0.006047294,-0.015680415,-0.020695199,-0.023341628,-0.034206299,-0.019291069,-0.012035826,-0.009429677,-0.004793692,-0.02797604,0.017211278,-0.010105186,0.015555158,-0.001965715,-0.044513906,-0.042930701,-0.065968316,-0.041707636,-0.029873626,-0.017745062,-0.009029129,0.003922352,0.023410419,0.030124183,0.03868733,0.049665276,0.066017071,0.061122321,0.056760379,-0.021945369,0.007690437,-0.020156541,-0.012788913,-0.013591879,-0.031577697,-0.056522744,-0.065285898,-0.070319798,-0.068493506,-0.040267253,-0.033674801,0.001358584,0.008246192,0.018295016,0.029656624,0.021011799,0.008353907,0.076764724,0.10297879,0.073729009,0.082750675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017359159,0.039917694,0.044023357,0.041229191,0.045474286,0.047633285,0.044694591,0.022144954,0.02835383,0.008334936,0.005640319,-0.007352737,-0.000627732,0.002767475,0.002989681,0.002276746,0.004828146,-0.008009775,0.001544784,-0.005559949,-0.017819488,-0.015636093,-0.017553999,-0.021172982,-0.023826859,-0.027610855,-0.033491113,-0.029766131,-0.017223217,-0.030689998,-0.026748207,-0.014031798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025128498,0.027028787,0.035964314,0.003010416,-0.000691345,0.005907572,0.006163597,0.002249634,0.004302579,-0.001555967,-0.009145007,-0.004038211,-0.001028252,0.010523307,-0.0021847,0.003127706,0.010197427,0.004739084,0.001282024,0.006017681,0.003950974,-0.001661035,-0.007441387,-0.011306567,-0.025009829,-0.008007754,-0.023944816,-0.005623463,-0.011362596,0.004374996,-0.010688166,0.003914495,-0.026383323,-0.010044177,0.010066096,-0.007915701,0.021129869,0.010533475,0.005943873,0,0,0,0,0,0,0,0,0
164,82.52176453,0,0,0,0,0,0.024938124,0.020337694,0.014216345,0.013938217,0.011351856,0.008890349,0.000146843,0.010067643,-0.002303848,-0.00405742,-0.001182754,-0.015374147,-0.018050696,-0.023126177,-0.028221471,-0.042554039,-0.040542746,-0.03971177,-0.040849198,-0.034872126,-0.03823825,-0.026300066,-0.023933602,-0.018928338,-0.01831904,0.0032427,-0.005717624,-0.012082074,-0.003172552,0.004481661,-0.014865269,-0.059272397,-0.073399068,-0.036779334,0.055906925,0.105907404,0.082259254,0.044486206,0.030963498,-0.007812356,-0.013744314,-0.0149463,-0.015901929,-0.00892549,0.000856196,0.002799682,-0.01412948,0.00300821,0.001401113,-0.004825082,-0.002530672,-0.011680393,0.009832395,-0.002686356,0.008197572,-0.060145693,0.084929257,-0.046663291,-0.017765447,-0.059929982,-0.078754398,-0.07273099,-0.084425327,-0.071955281,-0.053666131,-0.029390143,-0.01588405,-0.000167606,0.027588036,0.04482984,0.049685821,0.060403676,0.071912659,0.044217826,0.071778802,0.026045101,0.010135211,-0.0289705,-0.013445234,0.016321789,-0.044454072,-0.070468633,-0.087468985,-0.099217461,-0.065159206,-0.051169875,-0.050295425,-0.012398719,0.007876667,0.028373706,0.061057252,0.026989462,0.045816663,0.113191117,0.104269469,0.061046564,0.043289683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057596535,0.04924509,0.135356666,0.063486661,0.065602358,0.066981629,0.042474591,0.04377346,0.037676735,0.022211982,1.15E-05,-0.005523128,-0.005013872,0.002822808,-0.006750611,-0.005557764,0.001059049,-0.013881244,-0.015503083,-0.024848173,-0.036902509,-0.025202884,-0.029581631,-0.026005521,-0.025666639,-0.028570778,-0.035885386,-0.007608914,-0.055265745,0.003271929,-0.00086137,0.020433576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034400289,0.037712722,0.034997535,0.006576344,-0.011177856,0.027727486,0.014571615,-0.005271976,-0.007658634,-0.005946305,-0.005162357,-0.005973288,0.002315413,-0.003783621,-0.003157601,0.012218493,0.014481574,0.012882014,0.000564865,-0.007872438,0.001282807,0.018453267,-0.009754368,-0.015056847,-0.018220791,-0.010728787,-0.022151507,0.001055078,-0.023532751,-0.004445341,-0.017343422,0.00099875,-0.014259816,-0.017386986,-0.01235348,0.00420292,0.001511761,0.022844053,0.014850543,0,0,0,0,0,0,0,0,0
165,122.7708179,0,0,0,0,0,0.025958602,0.004716478,-0.001641945,0.022462493,0.021737875,0.017802787,0.017444242,0.02511429,0.012750835,0.01510989,0.011278094,0.002741525,-0.00558032,-0.008670444,-0.008747268,-0.022839616,-0.016967565,-0.028348651,-0.014396944,-0.018563803,-0.023212068,-0.019128402,-0.019055503,-0.018755385,-0.022978253,-0.012365649,-0.014382938,-0.024500206,-0.01596023,-0.01566116,-0.026199558,-0.041148316,-0.05578226,-0.020905749,0.051742283,0.093891247,0.070787248,0.025346199,-0.020825278,-0.007471249,-0.024449934,-0.006924483,-0.006200395,-0.00287099,0.013842672,0.007620824,-0.008914645,-0.020092187,-0.018467417,-0.013176178,-0.027042972,-0.021370748,0.001907244,0.011323625,0.012980843,-0.057395438,0.070268882,-0.015825886,-0.010541357,-0.014332948,-0.051440284,-0.037791708,-0.060320086,-0.042788068,-0.028652505,-0.012494334,0.004245945,0.017612317,0.03298697,0.03982064,0.047018009,0.054816387,0.065101242,0.060411121,0.042186185,-0.016385901,0.011187819,0.006093797,-0.029093811,-0.003715143,-0.042324136,-0.052297972,-0.060353886,-0.073727306,-0.06420634,-0.051720029,-0.036914683,-0.01923093,0.002948359,0.005826612,-0.001435384,0.006752708,-0.008221971,0.042363724,0.049215658,0.059445349,0.079776519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014003423,-0.022568363,0.017081121,0.038345818,0.046546441,0.04554655,0.049984721,0.042379407,0.038573785,0.032468605,0.023125151,0.017138156,0.015448934,0.010835573,0.004790841,0.017415754,0.016289209,0.003291153,0.006641906,-0.016447901,-0.020884338,-0.008466358,-0.004331066,-0.011797485,-0.012130301,-0.027961763,-0.011430471,-0.039710589,-0.009981335,-0.017735356,-0.031368385,-0.015850983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024295738,0.027164401,0.026463442,-0.009391906,-0.010439233,0.013603009,0.018995394,0.003073362,0.006770057,-0.001865888,-0.012129152,-0.003603204,-0.00702613,-0.010956056,-0.003266476,-0.006623125,0.002685789,0.002553168,0.002971046,-0.011565573,-0.004827333,0.005871941,-0.021770742,-0.003664181,-0.024414062,-0.016844736,-0.005954579,-0.010933401,-0.017449343,-0.001441786,-0.014184461,0.013048107,-0.010620287,0.000693733,0.00024018,0.015935189,0.028826964,0.026436723,0.01527899,0,0,0,0,0,0,0,0,0
166,119.6457852,0,0,0,0,0,-0.018022398,-0.022160798,-0.020010783,0.003418256,-0.002855078,0.009522418,0.001384165,0.015882645,0.008597748,0.014158216,0.007998605,0.002403549,-0.004459916,-0.009318189,-0.011875903,-0.01844957,-0.014566787,-0.012125747,-0.001532405,-0.003483879,-0.007267737,-0.001269461,-0.004314095,0.000344039,0.002581,0.0166497,0.014848463,0.008925478,0.013676384,0.010659145,0.009868735,-0.018962931,-0.065345271,-0.053029195,0.028903979,0.083292712,0.070569452,0.042107871,0.007694259,-0.022302352,-0.019273688,-0.010736587,-0.008112045,-0.000496851,2.25E-05,-0.00024594,-0.003476861,-0.016022859,-0.017093438,-0.014642637,-0.018593756,-0.014979835,-0.001870122,0.001010859,0.026151372,-0.020217326,0.035451387,-0.025358932,-0.026545118,-0.029021602,-0.046470854,-0.044095559,-0.055141543,-0.043221882,-0.034120093,-0.023827161,-0.007241735,0.007206184,0.021478229,0.036092352,0.034545992,0.050004797,0.066462261,0.062339248,0.042983138,-0.046599076,0.019152564,0.016824474,-0.037652251,-0.009522682,-0.036346232,-0.049650412,-0.047026582,-0.055087845,-0.04225679,-0.026742074,-0.011859208,0.005792506,0.021733173,0.023925486,0.049982841,0.02674497,0.014339912,0.067576826,0.060586899,0.036007491,0.045011804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018279578,0.000287637,0.047542593,0.027250515,0.035734759,0.034208881,0.041294461,0.02217354,0.037721476,0.011160988,0.012660899,0.006183188,0.00166467,-0.006889768,0.003633335,0.00900428,-0.001540559,-0.007971344,-0.009215886,-0.015093868,-0.010997817,-0.012174139,-0.015713634,-0.014874806,-0.025796035,-0.029802689,-0.018641117,-0.022305692,-0.023994038,-0.017820856,-0.029787626,-0.037141066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05233497,0.048421973,0.055233791,0.020312992,0.008025175,0.020988268,0.012445697,-0.002318129,-0.00553113,-0.005574357,-0.021545882,-0.018059287,-0.015322419,-0.016872016,-0.019062748,-0.03232096,-0.012704902,-0.016247526,-0.024973507,-0.026380978,-0.02098858,-0.010659427,-0.012548335,-0.017617831,-0.003770608,-0.005686493,-0.014814795,0.012213917,0.010208211,0.007171462,-0.006050746,0.023046731,-0.005287969,0.005897315,0.018861113,0.03929993,0.02260608,0.055002446,0.044852613,0,0,0,0,0,0,0,0,0
167,182.9313627,0,0,0,0,0,0.008760069,0.004233125,-0.004422726,0.016105563,0.013108524,0.009066675,0.025895538,0.024347129,0.018594673,0.027656297,0.020900302,0.007390887,-0.00780488,-0.017846291,-0.043611716,-0.053172675,-0.057117973,-0.063555303,-0.036601851,-0.035999478,-0.031513626,-0.023033072,-0.025216238,-0.011761385,-0.005498614,0.004511117,0.01943739,0.007038094,0.018601482,0.01646561,0.020120207,-0.018991649,-0.068828906,-0.043415109,0.070099754,0.102339123,0.082828136,0.049497146,0.038078127,-0.0369143,-0.060519335,-0.027545125,-0.021355645,0.001013536,-0.028963461,-0.019101831,-0.039982137,-0.023207024,-0.022070977,-0.020672221,-0.032299745,-0.017225136,0.002891524,-0.004220931,-0.021229793,-0.001648619,0.035511272,0.007233385,0.014357833,0.007649455,-0.008784395,-0.005175678,-0.045065598,-0.020458161,-0.022977312,-0.002093119,0.005557927,0.006103501,0.016273996,0.02176579,0.027197794,0.040310696,0.064154854,0.053917922,0.015884265,-0.027941052,0.002593404,0.015871281,-0.020034226,-0.016339371,-0.006385447,0.015002597,-0.01994513,-0.02591308,-0.023092474,-0.022691112,-0.03335163,0.004371585,-0.012000409,-0.010609124,-0.009358941,-0.013629998,-0.037272169,0.040938767,0.058501049,0.037249997,0.05952908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01799983,0.016133393,0.036739696,0.023157592,0.022593713,0.042481703,0.041679123,0.027963739,0.010202055,-0.005241812,-0.006215705,-0.004868406,-0.011935602,-0.0077073,-0.011934473,-0.005335043,-0.01061222,-0.026809589,-0.002382261,-0.034540427,-0.056060728,-0.054295465,-0.019216491,-0.013230147,-0.029813097,-0.003383102,-0.001009151,0.005104452,-0.001917452,0.026556597,0.006714148,0.057861477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008600103,0.022878396,0.044195532,0.025774911,0.008987963,0.017523135,0.020065929,0.009875361,0.008878775,-0.007151635,-0.01653818,-0.012776354,-0.015448174,-0.011675094,-0.014887565,-0.006002631,-0.008761184,-0.016295814,-0.028676501,-0.020358143,-0.032772694,-0.018228677,-0.028729084,-0.026865751,-0.020730216,0.003318988,-0.001557397,0.029340543,0.004098563,0.021072813,0.002891087,0.031256476,-0.03511344,-0.014513134,0.027162147,0.012532795,0.019512545,0.033326541,0.064835235,0,0,0,0,0,0,0,0,0
